Trait,Stratum,Feature,Total width (bp),Proportion of SNPs,Coefficient,Coefficient_std_error,Coefficient_z-score,Coefficient_p,Coefficient_holm,Proportion of h2,Proportion of h2 standard error,Enrichment,Enrichment_std_error
Focal epilepsy,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.1287448386925664e-8,9.091033479058338e-8,-0.12416023340940147,0.5494057961570371,1,-3.009463386420587e-4,0.04334861234030591,-0.055661568706311594,8.017548161544559
Generalized epilepsy,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.3268903651472973e-8,1.5730103050629636e-7,-0.08435357103996756,0.5336123396986203,1,0.002571026588507254,0.01898290944872216,0.4755245528079353,3.510986454573442
Height,Non-brain-linked,Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.6558351188319782e-7,7.132205146173107e-8,-2.32163136771303,0.9898736033110029,1,-0.007322834598535677,0.006350949252324616,-1.3543958134547818,1.174640634452168
Intracarebral hemorrhage,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.805805252948656e-6,8.890221538339619e-7,-2.0312263818859986,0.9788839823318641,1,-0.19419761538959718,0.24491714155295669,-35.91784489016967,45.29868136431329
IQ,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,2.165142945345778e-8,5.1870273439058454e-8,0.417414985847254,0.3381874477263187,1,0.007588943381886613,0.009197309731078695,1.403613997648936,1.701089602284729
Ischemic stroke,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-7.761549526817506e-8,9.798215427215723e-8,-0.792139097621682,0.7858602124755674,1,-0.029729168063286085,0.03546941922063029,-5.498562096494703,6.5602509863735765
Major depressive disorder,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-2.75524479263951e-7,1.8061380975466435e-7,-1.5254895494326153,0.9364314809002933,1,-0.0669612838797588,0.06183673600988175,-12.384832858089936,11.43702144880343
Neuroticism,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-3.192853939315139e-8,2.6719636331078964e-8,-1.1949466301685285,0.8839460586938422,1,-0.005811867325710811,0.008561983793534978,-1.0749346674949358,1.583582811927821
Openness,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.4243738954106012e-8,1.7697882054154956e-7,-0.08048273183492027,0.5320733351610092,1,-0.0011767526476825912,0.05095214686272083,-0.21764643705209946,9.423860865463471
PTSD,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-3.134585981751402e-7,2.0442950244228035e-7,-1.5333334691436902,0.9374031439317632,1,0.06235286098913734,0.046421677273189924,11.532481410614254,8.585927280800524
Schizophrenia,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,1.0396429255392034e-7,8.95803186826007e-8,1.1605706932377038,0.12290826468924176,1,0.009264400861176192,0.006036014243902973,1.7134984508666935,1.1163917895305697
Subjective well-being,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,2.2845721088934534e-8,1.182167555921348e-8,1.9325281745809058,0.026647173997357283,1,0.04060925534158024,0.018047486063989853,7.5108900361003474,3.337975102338
Years of education,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,6.704938075717485e-9,1.6350015417166558e-8,0.410087569010956,0.34087085564152403,1,0.011962910431083947,0.015693754101255817,2.212601634868907,2.9026403049414897
ADHD,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,4.6425277545244015e-8,4.890774889070969e-8,0.9492417581718379,0.1712488338916266,1,0.013357960024801347,0.010818861005559937,2.4706232116051163,2.0010038264703787
Alzheimers disease,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.2492927149249134e-7,6.250396764141659e-8,-1.9987414592495452,0.9771818326488506,1,-0.04327448712904554,0.026519839953078213,-8.00383832357791,4.9049804037800415
Anorexia nervosa,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-4.481460202441709e-8,2.1549422128283663e-7,-0.2079619664863209,0.5823706677893672,1,-0.00594868527925126,0.027352928965827607,-1.1002398496600074,5.059064489105222
Anxiety disorder,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-9.550240391305931e-9,1.588241123936995e-7,-0.06013092248633141,0.523974319034071,1,-0.001795240081731743,0.05820778752908952,-0.3320388598330358,10.765828816566327
Autism spectrum disorder,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-2.9725252385587004e-8,2.3592638582583117e-7,-0.12599375979730892,0.5501315679138751,1,0.0016869570424654402,0.019665502068193057,0.31201135640154126,3.6372354601554315
Bipolar disorder,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,6.070042225021502e-8,2.0942641699001985e-7,0.28984128708608753,0.385968830200155,1,0.0126383771935266,0.02015926684537008,2.3375326766492477,3.7285597879196724
BMI,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,1.741102133614278e-7,1.5763150803834405e-7,1.1045394130155455,0.13467960823417974,1,0.03712462403350895,0.03113251069971692,6.866389605074775,5.758117514010836
Childhood cognitive performance,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,4.8292515085329214e-8,1.682568454822319e-7,0.28701664379193986,0.3870497881266896,1,0.009578059240808085,0.027702847920223678,1.7715111767465592,5.123783794246606
Cigarettes per day,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,9.313867223710838e-8,6.299522931085048e-8,1.4785035828271191,0.0696365194120294,1,0.031932317083446335,0.019796177484166178,5.906045806411997,3.6614045484960105
College attainment,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,2.5005327660881062e-8,3.3441676608877007e-8,0.7477294859745,0.22731167104526734,1,0.018454940934342495,0.014941919177098742,3.4133359702029837,2.7635845800052663
Conscientiousness,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,1.5402936597889515e-7,1.5762510357493366e-7,0.9771880397570738,0.16423803402589543,1,0.12346292524598239,0.18050847418932114,22.835101192027086,33.38596802172958
Coronary artery disease,Non-brain-linked,Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-5.970149690169638e-8,5.521769983676677e-8,-1.0812021702856964,0.860196403580021,1,-0.016636158736997204,0.02464011000978672,-3.0769428753537382,4.557314710753371
Crohns disease,Non-brain-linked,Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,5.459837162092287e-8,2.1589716646121257e-7,0.2528906354624707,0.400176363068785,1,0.00944453527091218,0.012916851055215608,1.7468152337494256,2.3890378454951477
Depressive symptoms,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-6.049516484448516e-9,1.929229817570815e-8,-0.3135715832997931,0.6230767775252374,1,0.0019715185999329594,0.014543332780105762,0.36464247580184145,2.689863981769268
Epilepsy,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,3.958722973859844e-8,7.708131467656292e-8,0.5135775110311552,0.3037737030385673,1,0.017015926178388843,0.021559374491630836,3.1471828112400577,3.987516877413513
Ever smoked,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,6.000814175255096e-8,4.6969464865543646e-8,1.277599008724759,0.10069542513847325,1,0.02492965287918437,0.017076705291096693,4.610867149341329,3.1584242198352306
Extraversion,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-5.953070668670496e-8,3.9415341622804214e-8,-1.5103435422785416,0.9345221066813133,1,-0.267128608100265,0.7292188868355098,-49.406806011615984,134.87277284941928
Focal epilepsy,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.1287448386925664e-8,9.091033479058338e-8,-0.12416023340940147,0.5494057961570371,1,-3.009463386420587e-4,0.04334861234030591,-0.055661568706311594,8.017548161544559
Generalized epilepsy,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.3268903651472973e-8,1.5730103050629636e-7,-0.08435357103996756,0.5336123396986203,1,0.002571026588507254,0.01898290944872216,0.4755245528079353,3.510986454573442
Height,Non-brain-linked,Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.6558351188319782e-7,7.132205146173107e-8,-2.32163136771303,0.9898736033110029,1,-0.007322834598535677,0.006350949252324616,-1.3543958134547818,1.174640634452168
Intracarebral hemorrhage,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.805805252948656e-6,8.890221538339619e-7,-2.0312263818859986,0.9788839823318641,1,-0.19419761538959718,0.24491714155295669,-35.91784489016967,45.29868136431329
IQ,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,2.165142945345778e-8,5.1870273439058454e-8,0.417414985847254,0.3381874477263187,1,0.007588943381886613,0.009197309731078695,1.403613997648936,1.701089602284729
Ischemic stroke,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-7.761549526817506e-8,9.798215427215723e-8,-0.792139097621682,0.7858602124755674,1,-0.029729168063286085,0.03546941922063029,-5.498562096494703,6.5602509863735765
Major depressive disorder,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-2.75524479263951e-7,1.8061380975466435e-7,-1.5254895494326153,0.9364314809002933,1,-0.0669612838797588,0.06183673600988175,-12.384832858089936,11.43702144880343
Neuroticism,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-3.192853939315139e-8,2.6719636331078964e-8,-1.1949466301685285,0.8839460586938422,1,-0.005811867325710811,0.008561983793534978,-1.0749346674949358,1.583582811927821
Openness,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-1.4243738954106012e-8,1.7697882054154956e-7,-0.08048273183492027,0.5320733351610092,1,-0.0011767526476825912,0.05095214686272083,-0.21764643705209946,9.423860865463471
PTSD,Brain-linked (non-sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,-3.134585981751402e-7,2.0442950244228035e-7,-1.5333334691436902,0.9374031439317632,1,0.06235286098913734,0.046421677273189924,11.532481410614254,8.585927280800524
Schizophrenia,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,1.0396429255392034e-7,8.95803186826007e-8,1.1605706932377038,0.12290826468924176,1,0.009264400861176192,0.006036014243902973,1.7134984508666935,1.1163917895305697
Subjective well-being,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,2.2845721088934534e-8,1.182167555921348e-8,1.9325281745809058,0.026647173997357283,1,0.04060925534158024,0.018047486063989853,7.5108900361003474,3.337975102338
Years of education,Brain-linked (sig),Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,8948075,0.005406716800059099,6.704938075717485e-9,1.6350015417166558e-8,0.410087569010956,0.34087085564152403,1,0.011962910431083947,0.015693754101255817,2.212601634868907,2.9026403049414897
ADHD,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,2.7542873328052052e-8,1.5478070768104072e-8,1.7794771545307912,0.03758078354312672,1,0.15602289540710187,0.039353098223996894,2.3325481802585677,0.5883303050517699
Alzheimers disease,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-1.0089167263909536e-8,2.2799194214875672e-8,-0.44252297554124564,0.67094459587969,1,0.01965501009844986,0.10292831288016575,0.29384314345967555,1.5387821657794134
Anorexia nervosa,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,4.306744506465232e-9,6.559271236730067e-8,0.06565888726096092,0.4738247024789155,1,0.07283287044006861,0.09344909996698708,1.0888541644142387,1.3970675746405543
Anxiety disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-3.5339063469699386e-10,5.5292414742608247e-8,-0.006391304057564909,0.5025497440564684,1,0.1876678491565117,0.24530692509533356,2.8056414342323213,3.667347796891994
Autism spectrum disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,1.3580004626652005e-7,6.733858464932972e-8,2.016675090124155,0.02186471555195448,1,0.23607140877266058,0.071007049933127,3.5292764789870796,1.0615580788632486
Bipolar disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,2.2045919570607747e-7,7.245108332653283e-8,3.042869555345096,0.0011716694414115499,0.07615851369175074,0.34519625770928664,0.09296509755706302,5.16069709289098,1.3898317203285098
BMI,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,2.7085288951290007e-8,9.108686655162746e-9,2.973566879253469,0.0014718012534633042,0.09419528022165147,0.14856735620587924,0.02269803648498453,2.221087587559769,0.33933650289176287
Childhood cognitive performance,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,1.2142423044982016e-7,5.6898237968893265e-8,2.1340595910229028,0.016418951563564054,1,0.29379117543404787,0.13317240792898954,4.39218917099728,1.990932529260554
Cigarettes per day,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-8.5583598531063e-9,2.403722348510489e-8,-0.35604610733887987,0.6390969819962469,1,0.04563146657956632,0.09125279524373926,0.6821921491392361,1.3642327360603712
College attainment,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,4.839687242072063e-8,1.3123777549365281e-8,3.687724227165165,1.1313433992170678e-4,0.007240597754989234,0.3574093147244908,0.0721007149642435,5.343282756628841,1.077908412392741
Conscientiousness,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,6.494923612068532e-8,5.6947415908076465e-8,1.1405124373953204,0.12703643703902753,1,0.7330451217941494,1.0491228491600297,10.959052262342091,15.684426226617266
Coronary artery disease,Non-brain-linked,New_Amygdala_CG-VMRs,165246837,0.0668894630891639,9.784813612465517e-9,2.2295046792331067e-8,0.43887836179968215,0.33037483813987306,1,0.18194626492046756,0.10412461814548112,2.7201035337648403,1.5566669746875172
Crohns disease,Non-brain-linked,New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-1.954698859677043e-7,6.06560830990063e-8,-3.22259328299599,0.9993648210331123,1,-0.018723943967592277,0.04686413675874924,-0.2799236696313916,0.7006206148833812
Depressive symptoms,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,1.4152174557492223e-8,6.1918846216494364e-9,2.2856004952046844,0.011138820590138735,0.7017456971787404,0.22549061947419805,0.05366268151618562,3.3710932792750667,0.8022591158289472
Epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,4.6829484531407604e-8,2.6444601231372464e-8,1.770852361193921,0.038292628020031166,1,0.23614515536841146,0.08915923893211329,3.5303789933794074,1.3329339901153594
Ever smoked,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,3.9701207010977946e-8,1.330873527793689e-8,2.98309389899687,0.00142675217617398,0.08988538709896074,0.2604717141277359,0.061536240522471475,3.894061965791625,0.9199691204045612
Extraversion,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,1.396333848867246e-8,1.6436784254086916e-8,0.8495176594655706,0.19779665398617371,1,0.7406456913870445,1.3819297941948292,11.072681064875063,20.659902627005867
Focal epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-4.0472408664216185e-9,2.8647860025752953e-8,-0.14127550409640918,0.5561738497957267,1,0.019030447760730096,0.16993266747685226,0.2845059129172922,2.540499798157019
Generalized epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,1.2685441041311074e-7,5.4947583430214313e-8,2.308644029345186,0.01048167129048948,0.6813086338818162,0.249010120103182,0.07947187679650257,3.722710702151258,1.1881075602380942
Height,Non-brain-linked,New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-1.1384749717143575e-7,2.427345598858382e-8,-4.6902055160575395,0.9999986353461237,1,0.009378065434836325,0.024898572111474823,0.14020243251669295,0.3722345936352477
Intracarebral hemorrhage,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-1.1156119631448556e-7,3.155170858324966e-7,-0.3535821079867344,0.6381739574926748,1,0.01639676009462443,0.37603037299042,0.24513218281880197,5.6216682811337595
IQ,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,8.506650329076558e-8,1.8305426654509228e-8,4.647064769168377,1.6834573789531217e-6,1.0437435749509355e-4,0.26827371494811947,0.03760752142897233,4.010702172784817,0.5622338660252268
Ischemic stroke,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-4.2124058726671206e-8,3.023342131700259e-8,-1.3932944698846104,0.918234618875609,1,-0.03136179838217243,0.1172390010326816,-0.46886007053707457,1.7527274942602185
Major depressive disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-3.2899078604153027e-8,5.472177118018205e-8,-0.6012063918001928,0.7261487361254733,1,-0.002358730198510628,0.17609324786334232,-0.035263105571148506,2.6326007076571893
Neuroticism,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,3.436439804070643e-8,8.973958027547983e-9,3.829346865141964,6.424190219701825e-5,0.004175723642806186,0.21159379024834601,0.03662075112725962,3.1633351573818245,0.5474816127383775
Openness,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,4.3533524975604533e-8,4.638336921819395e-8,0.9385589212119684,0.17397862599530195,1,0.30919856044905736,0.18138257745154016,4.622530159001196,2.7116763848105125
PTSD,Brain-linked (non-sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,-6.315287209915918e-8,7.079180462676377e-8,-0.8920929821201846,0.8138284519216924,1,0.16321226921138,0.17109390773620062,2.4400295902183795,2.5578603839013003
Schizophrenia,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,2.792466237027449e-7,3.542210122058352e-8,7.8834008734771714,1.59294457768538e-15,1.0354139754954969e-13,0.29584747518939464,0.02717259649461301,4.422930930018513,0.40623134406673056
Subjective well-being,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,7.622644112283841e-9,3.272346023499646e-9,2.3294126163747566,0.009918608670038265,0.5752793028622194,0.24910519514496812,0.06204434878188957,3.7241320776175164,0.9275653580771643
Years of education,Brain-linked (sig),New_Amygdala_CG-VMRs,165246837,0.0668894630891639,1.657490240174963e-8,5.101945200542574e-9,3.2487417544169124,5.795833096661843e-4,0.0370933318186358,0.30219915066533964,0.05960675356257891,4.517888718324844,0.8911232174658495
ADHD,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-2.6313845033317452e-9,2.1528048231296688e-8,-0.12223051876604099,0.5486417714089442,1,0.012397323915664045,0.016840184286932097,0.6420575187802771,0.8721532979717328
Alzheimers disease,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-3.882725407399793e-9,3.60883363762666e-8,-0.10758948173497013,0.5428393295419712,1,0.0124464049161423,0.053068520968273046,0.6445994242431574,2.748419185464465
Anorexia nervosa,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.3546765915282036e-8,9.850182515643495e-8,0.13752807010192797,0.44530670340399614,1,0.01683578289085786,0.043002367018236724,0.8719253496288631,2.227092980487717
Anxiety disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-1.4464692887245625e-8,9.150708064074964e-8,-0.1580718430307376,0.5627999061781701,1,0.004054087701507406,0.11957177748775509,0.20996123907504258,6.192623447785687
Autism spectrum disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.2032556689252407e-7,1.0606392431787741e-7,1.1344627088462613,0.1283002538138091,1,0.051354558117158784,0.03260961885902886,2.6596530337567112,1.6888524584361584
Bipolar disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.3497908663907365e-7,1.1917644323630004e-7,1.1325987164379503,0.128691403960138,1,0.0655047685718244,0.04077181562069567,3.3924925623958,2.1115727032440477
BMI,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.7535910107398213e-8,1.2798560986288328e-8,1.370147013104459,0.08532050737203646,1,0.02651415299634462,0.009651401298511315,1.3731682257559075,0.4998461613675599
Childhood cognitive performance,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.1475432877800794e-7,8.738842006425031e-8,1.3131525743758439,0.09456577053994211,1,0.07686143167004135,0.05388212037200164,3.9806542479392197,2.790555506011762
Cigarettes per day,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,3.4856625716305226e-8,4.6730728075376704e-8,0.7459037586592159,0.2278627772762292,1,0.051996035544348174,0.052947852855412314,2.692875155567563,2.7421697827977027
College attainment,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,9.478830944845459e-9,1.752664252857576e-8,0.5408241155937881,0.2943144095774567,1,0.03470989908533453,0.02698336153179411,1.7976259905321665,1.3974685400907283
Conscientiousness,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-5.6800583034026336e-8,9.08514701120883e-8,-0.6252026848211529,0.7340809799853589,1,-0.10861296668903099,0.3403862041003559,-5.625066536465408,17.62860461809635
Coronary artery disease,Non-brain-linked,New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,2.7567938847318466e-8,2.639905208083795e-8,1.0442776037147548,0.14817848583067694,1,0.06079816512048246,0.037409279877748114,3.1487375266793336,1.937426946416715
Crohns disease,Non-brain-linked,New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-2.774396405735512e-8,9.3245780452927055e-08,-0.29753586620856276,0.6169712850857427,1,0.008346731065428116,0.020119383497598547,0.4322772780844924,1.0419830550313611
Depressive symptoms,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-7.937368307911276e-10,1.2556136699383455e-8,-0.0632150517149198,0.5252023703917251,1,0.015596328950596535,0.032915139005309776,0.8077340187464678,1.7046753496014573
Epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,4.9327421683700895e-8,4.265712395808876e-8,1.1563700762425004,0.12376490797779319,1,0.06339476869443367,0.04217762673161225,3.2832156494813556,2.1843796735135257
Ever smoked,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.2766142193003121e-8,2.334221161327583e-8,0.5469122808287115,0.29221949907687356,1,0.03403068921504983,0.02987646855870343,1.7624497051489103,1.5473025794285387
Extraversion,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-2.8908644956320234e-9,2.2607989489665415e-8,-0.1278691542630758,0.5508737390240142,1,-0.01459075577776034,0.34324195258331475,-0.7556553749443601,17.77650385810188
Focal epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,7.347206791950833e-9,4.7133226766261264e-8,0.15588168466348423,0.43806314116954115,1,0.022950843447792343,0.08008284877218984,1.1886243917032342,4.1474914690711495
Generalized epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-2.995742043682385e-8,7.625852957096876e-8,-0.3928402580716491,0.6527812657686246,1,0.005486262278099056,0.03218588510928311,0.2841335734725322,1.6669072836681205
Height,Non-brain-linked,New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-8.196886028008851e-8,2.8928411461074518e-8,-2.8335071350317365,0.9976979859923536,1,-0.00472075292305207,0.008985606772250522,-0.24448783698551943,0.46536465677378425
Intracarebral hemorrhage,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-3.903652925197145e-7,4.993506577580936e-7,-0.7817458262142188,0.7828180179124009,1,-0.11936614085597727,0.24293467163258506,-6.181973524748443,12.581588861854321
IQ,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,3.387517260518454e-8,2.565131737194229e-8,1.3206016717970828,0.0933171075646511,1,0.03732306133390437,0.01617390094832724,1.9329616872438689,0.8376464777821953
Ischemic stroke,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-6.277273387660668e-8,4.477446037317012e-8,-1.4019763354696182,0.9195388432778541,1,-0.06430232781837905,0.05690137797786392,-3.330218144796536,2.9469228849853053
Major depressive disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-1.1319542405438996e-7,9.594681597533676e-8,-1.1797725948872235,0.880954663987098,1,-0.09499683391840455,0.10667166999576673,-4.919886895958858,5.524526762997141
Neuroticism,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-3.1088767292241416e-9,1.586497796993994e-8,-0.19595846493544872,0.5776786620831853,1,0.012383740378733979,0.017897570415312793,0.6413540272786508,0.9269153352145444
Openness,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-6.057839314972313e-8,7.981693336045504e-8,-0.7589666828735422,0.7760637563447922,1,-0.04354246104434383,0.08774430770886739,-2.255064455030883,4.54427849735109
PTSD,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-1.7442818721395417e-7,1.027077132114006e-7,-1.698296863595173,0.9552741268027597,1,0.13040109171277467,0.0856910953709375,6.7534737303715,4.437942611623795
